department,category,budget_eur,project_id,country,date,amount_local,original_currency,rate,amount_eur
HR,Salaries,4500.06,KE02,Kenya,2023-10-31,729617.070195042,KES,0.006595,4811.8245779363015
HR,Training,4463.85,KE02,Kenya,2023-10-31,614148.431878859,KES,0.006595,4050.3089082410747
HR,Recruitment,3003.75,KE02,Kenya,2023-10-31,509806.40372024494,KES,0.006595,3362.1732325350154
Medical,Medications,2528.36,KE02,Kenya,2023-10-31,354798.248644039,KES,0.006595,2339.894449807437
Medical,Medical Equipment,4551.0,KE02,Kenya,2023-10-31,695073.141822638,KES,0.006595,4584.007370320298
Medical,Consultations,3900.0,KE02,Kenya,2023-10-31,541635.1653088139,KES,0.006595,3572.0839152116278
Logistics,Fuel,4119.9,KE02,Kenya,2023-10-31,607721.210096127,KES,0.006595,4007.9213805839577
Logistics,Transport,4443.22,KE02,Kenya,2023-10-31,669693.8966414189,KES,0.006595,4416.631248350158
Logistics,Vehicle Maintenance,2673.7,KE02,Kenya,2023-10-31,359844.796173642,KES,0.006595,2373.176430765169
Supply,Supplies,4334.14,KE02,Kenya,2023-10-31,614764.719002228,KES,0.006595,4054.373321819694
Supply,Warehousing,3640.0,KE02,Kenya,2023-10-31,560622.223117415,KES,0.006595,3697.303561459352
Supply,Cold Chain,2867.12,KE02,Kenya,2023-10-31,429177.89378924796,KES,0.006595,2830.4282095400904
HR,Salaries,2019.74,KE02,Kenya,2023-11-30,280200.4680787047,KES,0.006595,1847.9220869790577
HR,Training,2095.59,KE02,Kenya,2023-11-30,308014.7147849972,KES,0.006595,2031.3570440070569
HR,Recruitment,1926.74,KE02,Kenya,2023-11-30,350240.0334114666,KES,0.006595,2309.833020348622
Medical,Medications,4737.22,KE02,Kenya,2023-11-30,746642.4308708939,KES,0.006595,4924.106831593545
Medical,Medical Equipment,4952.57,KE02,Kenya,2023-11-30,670357.9551547284,KES,0.006595,4421.0107142454335
Medical,Consultations,1300.27,KE02,Kenya,2023-11-30,207944.204358971,KES,0.006595,1371.3920277474137
Logistics,Fuel,1951.43,KE02,Kenya,2023-11-30,327102.29434562504,KES,0.006595,2157.239631209397
Logistics,Transport,2803.88,KE02,Kenya,2023-11-30,408157.82081699435,KES,0.006595,2691.800828288078
Logistics,Vehicle Maintenance,1260.85,KE02,Kenya,2023-11-30,230928.3108633392,KES,0.006595,1522.9722101437221
Supply,Supplies,2178.3,KE02,Kenya,2023-11-30,377701.43170734233,KES,0.006595,2490.9409421099226
Supply,Warehousing,3090.63,KE02,Kenya,2023-11-30,421736.5756733652,KES,0.006595,2781.352716565844
Supply,Cold Chain,4329.95,KE02,Kenya,2023-11-30,632407.3359310108,KES,0.006595,4170.7263804650165
HR,Salaries,2072.1,KE02,Kenya,2023-12-31,293020.9313638663,KES,0.006595,1932.4730423446983
HR,Training,2747.5,KE02,Kenya,2023-12-31,508303.09956825135,KES,0.006595,3352.2589416526175
HR,Recruitment,1267.58,KE02,Kenya,2023-12-31,186969.1438472116,KES,0.006595,1233.0615036723607
Medical,Medications,2601.03,KE02,Kenya,2023-12-31,449017.83565195894,KES,0.006595,2961.2726261246694
Medical,Medical Equipment,2218.23,KE02,Kenya,2023-12-31,366024.6987047791,KES,0.006595,2413.932887958018
Medical,Consultations,2072.27,KE02,Kenya,2023-12-31,392087.0851957225,KES,0.006595,2585.81432686579
Logistics,Fuel,2375.63,KE02,Kenya,2023-12-31,441109.44044200605,KES,0.006595,2909.1167597150297
Logistics,Transport,2007.35,KE02,Kenya,2023-12-31,378436.100907089,KES,0.006595,2495.786085482252
Logistics,Vehicle Maintenance,3513.46,KE02,Kenya,2023-12-31,666450.2286485421,KES,0.006595,4395.239257937135
Supply,Supplies,1295.24,KE02,Kenya,2023-12-31,183388.8983800088,KES,0.006595,1209.449784816158
Supply,Warehousing,4982.8,KE02,Kenya,2023-12-31,708448.862492291,KES,0.006595,4672.220248136659
Supply,Cold Chain,2078.24,KE02,Kenya,2023-12-31,390856.15940888436,KES,0.006595,2577.6963713015925
HR,Salaries,1474.61,KE02,Kenya,2024-01-31,258872.8517210055,KES,0.006595,1707.2664571000314
HR,Training,1901.2,KE02,Kenya,2024-01-31,307018.32571818103,KES,0.006595,2024.785858111404
HR,Recruitment,1659.44,KE02,Kenya,2024-01-31,299833.4020674575,KES,0.006595,1977.4012866348824
Medical,Medications,1716.88,KE02,Kenya,2024-01-31,279290.0243688775,KES,0.006595,1841.9177107127473
Medical,Medical Equipment,1451.8,KE02,Kenya,2024-01-31,261712.46536193552,KES,0.006595,1725.9937090619649
Medical,Consultations,4511.81,KE02,Kenya,2024-01-31,745913.918034516,KES,0.006595,4919.302289437634
Logistics,Fuel,4193.06,KE02,Kenya,2024-01-31,750991.9184775866,KES,0.006595,4952.791702359684
Logistics,Transport,3645.18,KE02,Kenya,2024-01-31,681854.337712647,KES,0.006595,4496.829357214908
Logistics,Vehicle Maintenance,4994.19,KE02,Kenya,2024-01-31,798224.1587050556,KES,0.006595,5264.288326659842
Supply,Supplies,2841.91,KE02,Kenya,2024-01-31,534183.9112967281,KES,0.006595,3522.942895001922
Supply,Warehousing,2967.83,KE02,Kenya,2024-01-31,442084.0226946386,KES,0.006595,2915.5441296711415
Supply,Cold Chain,4116.28,KE02,Kenya,2024-01-31,580227.72063003,KES,0.006595,3826.601817555048
HR,Salaries,4849.22,KE02,Kenya,2024-02-29,785394.5516430686,KES,0.006595,5179.677068086037
HR,Training,4831.46,KE02,Kenya,2024-02-29,787923.1577904285,KES,0.006595,5196.353225627876
HR,Recruitment,2479.0,KE02,Kenya,2024-02-29,413684.70684462227,KES,0.006595,2728.250641640284
Medical,Medications,3093.62,KE02,Kenya,2024-02-29,409076.3221410586,KES,0.006595,2697.8583445202817
Medical,Medical Equipment,1834.45,KE02,Kenya,2024-02-29,266317.5405764815,KES,0.006595,1756.3641801018955
Medical,Consultations,3447.2,KE02,Kenya,2024-02-29,495546.75048656017,KES,0.006595,3268.130819458864
Logistics,Fuel,3847.55,KE02,Kenya,2024-02-29,498543.14877118176,KES,0.006595,3287.8920661459438
Logistics,Transport,2531.53,KE02,Kenya,2024-02-29,420156.35820302175,KES,0.006595,2770.9311823489284
Logistics,Vehicle Maintenance,4424.92,KE02,Kenya,2024-02-29,753297.0573600176,KES,0.006595,4967.994093289316
Supply,Supplies,3282.16,KE02,Kenya,2024-02-29,559895.0358003458,KES,0.006595,3692.5077611032807
Supply,Warehousing,3671.96,KE02,Kenya,2024-02-29,582771.0195397433,KES,0.006595,3843.3748738646073
Supply,Cold Chain,1777.77,KE02,Kenya,2024-02-29,258502.56720229698,KES,0.006595,1704.8244306991487
HR,Salaries,4072.03,KE02,Kenya,2024-03-31,601693.465997788,KES,0.006595,3968.168408255412
HR,Training,3267.12,KE02,Kenya,2024-03-31,403848.19215464406,KES,0.006595,2663.3788272598777
HR,Recruitment,3580.97,KE02,Kenya,2024-03-31,460446.916299396,KES,0.006595,3036.647412994517
Medical,Medications,2086.4,KE02,Kenya,2024-03-31,285838.91383534804,KES,0.006595,1885.1076367441203
Medical,Medical Equipment,4113.66,KE02,Kenya,2024-03-31,516597.73073392804,KES,0.006595,3406.9620341902555
Medical,Consultations,1122.98,KE02,Kenya,2024-03-31,172931.54040579603,KES,0.006595,1140.4835089762248
Logistics,Fuel,4977.51,KE02,Kenya,2024-03-31,687154.638707764,KES,0.006595,4531.784842277703
Logistics,Transport,2676.53,KE02,Kenya,2024-03-31,321064.524156872,KES,0.006595,2117.420536814571
Logistics,Vehicle Maintenance,4037.54,KE02,Kenya,2024-03-31,469024.03176621196,KES,0.006595,3093.213489498168
Supply,Supplies,2161.79,KE02,Kenya,2024-03-31,289194.681823028,KES,0.006595,1907.23892662287
Supply,Warehousing,1950.68,KE02,Kenya,2024-03-31,238468.551656716,KES,0.006595,1572.700098176042
Supply,Cold Chain,2051.31,KE02,Kenya,2024-03-31,313051.917118492,KES,0.006595,2064.5773933964547
HR,Salaries,2267.87,KE02,Kenya,2024-04-30,277884.762319008,KES,0.006595,1832.6500074938579
HR,Training,2672.51,KE02,Kenya,2024-04-30,316872.3172615201,KES,0.006595,2089.772932339725
HR,Recruitment,3226.86,KE02,Kenya,2024-04-30,462844.104150384,KES,0.006595,3052.4568668717825
Medical,Medications,3890.95,KE02,Kenya,2024-04-30,474735.57571310404,KES,0.006595,3130.881121827921
Medical,Medical Equipment,4979.79,KE02,Kenya,2024-04-30,754261.736780016,KES,0.006595,4974.356154064206
Medical,Consultations,4354.18,KE02,Kenya,2024-04-30,607148.484212592,KES,0.006595,4004.1442533820446
Logistics,Fuel,4590.18,KE02,Kenya,2024-04-30,705919.9428463681,KES,0.006595,4655.542023071797
Logistics,Transport,2891.58,KE02,Kenya,2024-04-30,418381.84863057605,KES,0.006595,2759.228291718649
Logistics,Vehicle Maintenance,1917.06,KE02,Kenya,2024-04-30,264338.887969008,KES,0.006595,1743.3149661556079
Supply,Supplies,1895.52,KE02,Kenya,2024-04-30,272404.282168656,KES,0.006595,1796.5062409022864
Supply,Warehousing,2069.39,KE02,Kenya,2024-04-30,266764.863759264,KES,0.006595,1759.3142764923462
Supply,Cold Chain,3870.35,KE02,Kenya,2024-04-30,501025.408651584,KES,0.006595,3304.2625700571966
HR,Salaries,4622.36,KE02,Kenya,2024-05-31,686470.2848271072,KES,0.006595,4527.271528434772
HR,Training,4910.22,KE02,Kenya,2024-05-31,611348.1989642472,KES,0.006595,4031.841372169211
HR,Recruitment,2648.53,KE02,Kenya,2024-05-31,389980.4433682548,KES,0.006595,2571.9210240136404
Medical,Medications,4934.73,KE02,Kenya,2024-05-31,697117.4094330324,KES,0.006595,4597.489315210849
Medical,Medical Equipment,1859.99,KE02,Kenya,2024-05-31,214638.569315784,KES,0.006595,1415.5413646375955
Medical,Consultations,2143.44,KE02,Kenya,2024-05-31,282353.0380195236,KES,0.006595,1862.1182857387582
Logistics,Fuel,4304.59,KE02,Kenya,2024-05-31,489509.080099974,KES,0.006595,3228.3123832593287
Logistics,Transport,3543.73,KE02,Kenya,2024-05-31,520598.17512611643,KES,0.006595,3433.344964956738
Logistics,Vehicle Maintenance,1905.29,KE02,Kenya,2024-05-31,243169.41456936242,KES,0.006595,1603.7022890849453
Supply,Supplies,4505.23,KE02,Kenya,2024-05-31,563402.9233924703,KES,0.006595,3715.642279773342
Supply,Warehousing,3974.81,KE02,Kenya,2024-05-31,561530.1714871404,KES,0.006595,3703.2914809576905
Supply,Cold Chain,1689.7,KE02,Kenya,2024-05-31,220111.2450723408,KES,0.006595,1451.6336612520877
HR,Salaries,3688.5,KE02,Kenya,2024-06-30,525402.027167205,KES,0.006595,3465.026369167717
HR,Training,3352.26,KE02,Kenya,2024-06-30,495378.26429506496,KES,0.006595,3267.0196530259536
HR,Recruitment,1883.99,KE02,Kenya,2024-06-30,227617.9978517925,KES,0.006595,1501.1406958325715
Medical,Medications,4602.2,KE02,Kenya,2024-06-30,670132.599001404,KES,0.006595,4419.524490414259
Medical,Medical Equipment,3528.49,KE02,Kenya,2024-06-30,392582.81650562247,KES,0.006595,2589.0836748545803
Medical,Consultations,4072.19,KE02,Kenya,2024-06-30,519803.67359297996,KES,0.006595,3428.105227345703
Logistics,Fuel,2035.68,KE02,Kenya,2024-06-30,308400.1664635725,KES,0.006595,2033.8990978272604
Logistics,Transport,4041.81,KE02,Kenya,2024-06-30,541353.879079935,KES,0.006595,3570.2288325321715
Logistics,Vehicle Maintenance,3529.66,KE02,Kenya,2024-06-30,448092.2200809689,KES,0.006595,2955.16819143399
Supply,Supplies,4541.43,KE02,Kenya,2024-06-30,655069.5721129274,KES,0.006595,4320.183828084757
Supply,Warehousing,1525.32,KE02,Kenya,2024-06-30,185717.4315451485,KES,0.006595,1224.8064610402544
Supply,Cold Chain,2078.72,KE02,Kenya,2024-06-30,305260.941533433,KES,0.006595,2013.1959094129907
HR,Salaries,3465.4,KE02,Kenya,2024-07-31,470797.05324513506,KES,0.006595,3104.9065661516656
HR,Training,4929.56,KE02,Kenya,2024-07-31,696385.2836229566,KES,0.006595,4592.660945493399
HR,Recruitment,2501.77,KE02,Kenya,2024-07-31,299182.70278816717,KES,0.006595,1973.1099248879625
Medical,Medications,1200.8,KE02,Kenya,2024-07-31,151498.06798281337,KES,0.006595,999.1297583466542
Medical,Medical Equipment,2898.74,KE02,Kenya,2024-07-31,384787.79985529016,KES,0.006595,2537.6755400456386
Medical,Consultations,4984.74,KE02,Kenya,2024-07-31,611192.7921396577,KES,0.006595,4030.8164641610424
Logistics,Fuel,2989.07,KE02,Kenya,2024-07-31,458047.1182419153,KES,0.006595,3020.8207448054313
Logistics,Transport,4163.8,KE02,Kenya,2024-07-31,579185.5828743404,KES,0.006595,3819.7289190562747
Logistics,Vehicle Maintenance,3170.35,KE02,Kenya,2024-07-31,436222.67681493267,KES,0.006595,2876.888553594481
Supply,Supplies,3465.25,KE02,Kenya,2024-07-31,526739.6110028012,KES,0.006595,3473.847734563474
Supply,Warehousing,4598.85,KE02,Kenya,2024-07-31,700891.5562107966,KES,0.006595,4622.379813210204
Supply,Cold Chain,4716.47,KE02,Kenya,2024-07-31,638316.3284879033,KES,0.006595,4209.696186377722
HR,Salaries,3115.89,KE02,Kenya,2024-08-31,477106.46279360127,KES,0.006595,3146.5171221238006
HR,Training,4509.36,KE02,Kenya,2024-08-31,541698.6253452948,KES,0.006595,3572.5024341522194
HR,Recruitment,4878.33,KE02,Kenya,2024-08-31,639846.0118733717,KES,0.006595,4219.784448304887
Medical,Medications,2436.07,KE02,Kenya,2024-08-31,340846.07014156965,KES,0.006595,2247.879832583652
Medical,Medical Equipment,2157.15,KE02,Kenya,2024-08-31,252881.8751473428,KES,0.006595,1667.7559665967258
Medical,Consultations,1108.68,KE02,Kenya,2024-08-31,145913.3436161892,KES,0.006595,962.2985011487679
Logistics,Fuel,2638.83,KE02,Kenya,2024-08-31,384435.84678590525,KES,0.006595,2535.354409553045
Logistics,Transport,2105.66,KE02,Kenya,2024-08-31,290238.82396303,KES,0.006595,1914.125044036183
Logistics,Vehicle Maintenance,3471.71,KE02,Kenya,2024-08-31,464374.97224152606,KES,0.006595,3062.5529419328645
Supply,Supplies,3079.31,KE02,Kenya,2024-08-31,476889.2213742125,KES,0.006595,3145.0844149629315
Supply,Warehousing,3228.58,KE02,Kenya,2024-08-31,488435.88865870005,KES,0.006595,3221.234685704127
Supply,Cold Chain,4575.9,KE02,Kenya,2024-08-31,657469.722021288,KES,0.006595,4336.012816730395
HR,Salaries,4826.3,KE02,Kenya,2024-09-30,665981.953484376,KES,0.006595,4392.15098322946
HR,Training,3658.36,KE02,Kenya,2024-09-30,458898.263415,KES,0.006595,3026.434047221925
HR,Recruitment,4073.44,KE02,Kenya,2024-09-30,508747.21202910005,KES,0.006595,3355.1878633319147
Medical,Medications,1971.96,KE02,Kenya,2024-09-30,262702.8794356872,KES,0.006595,1732.5254898783571
Medical,Medical Equipment,3952.36,KE02,Kenya,2024-09-30,585181.3067835025,KES,0.006595,3859.2707182371987
Medical,Consultations,2375.26,KE02,Kenya,2024-09-30,362262.5673045528,KES,0.006595,2389.121631373526
Logistics,Fuel,2136.42,KE02,Kenya,2024-09-30,288166.514212224,KES,0.006595,1900.4581612296172
Logistics,Transport,2158.31,KE02,Kenya,2024-09-30,281366.9016691368,KES,0.006595,1855.6147165079572
Logistics,Vehicle Maintenance,2798.01,KE02,Kenya,2024-09-30,436352.86167357606,KES,0.006595,2877.7471227372343
Supply,Supplies,4138.86,KE02,Kenya,2024-09-30,484269.75861864723,KES,0.006595,3193.7590580899787
Supply,Warehousing,4566.41,KE02,Kenya,2024-09-30,705301.0765341865,KES,0.006595,4651.46059974296
Supply,Cold Chain,4982.5,KE02,Kenya,2024-09-30,661529.0206883209,KES,0.006595,4362.783891439476
HR,Salaries,4850.87,KE02,Kenya,2024-10-31,598792.3821433488,KES,0.006595,3949.0357602353856
HR,Training,4143.36,KE02,Kenya,2024-10-31,545692.1525186585,KES,0.006595,3598.839745860553
HR,Recruitment,1264.87,KE02,Kenya,2024-10-31,150601.4412903878,KES,0.006595,993.2165053101076
Medical,Medications,2826.16,KE02,Kenya,2024-10-31,422051.2470606787,KES,0.006595,2783.4279743651764
Medical,Medical Equipment,1466.13,KE02,Kenya,2024-10-31,192367.8979419626,KES,0.006595,1268.6662869272434
Medical,Consultations,1676.45,KE02,Kenya,2024-10-31,233920.4042832491,KES,0.006595,1542.7050662480278
Logistics,Fuel,4676.87,KE02,Kenya,2024-10-31,526777.8263947399,KES,0.006595,3474.0997650733098
Logistics,Transport,2846.57,KE02,Kenya,2024-10-31,423655.1752038204,KES,0.006595,2794.0058804691957
Logistics,Vehicle Maintenance,1675.45,KE02,Kenya,2024-10-31,240790.5864691734,KES,0.006595,1588.0139177641986
Supply,Supplies,3642.74,KE02,Kenya,2024-10-31,551347.1528768669,KES,0.006595,3636.1344732229372
Supply,Warehousing,2179.49,KE02,Kenya,2024-10-31,273614.47949791374,KES,0.006595,1804.4874922887411
Supply,Cold Chain,2554.65,KE02,Kenya,2024-10-31,319601.21089752833,KES,0.006595,2107.7699858691994
HR,Salaries,2005.75,KE02,Kenya,2024-11-30,242281.74774847677,KES,0.006595,1597.8481264012044
HR,Training,1934.73,KE02,Kenya,2024-11-30,223133.84201841158,KES,0.006595,1471.5676881114243
HR,Recruitment,3469.02,KE02,Kenya,2024-11-30,389763.4892935788,KES,0.006595,2570.4902118911523
Medical,Medications,1576.12,KE02,Kenya,2024-11-30,180407.4837421192,KES,0.006595,1189.7873552792762
Medical,Medical Equipment,2417.86,KE02,Kenya,2024-11-30,268311.72388077196,KES,0.006595,1769.515818993691
Medical,Consultations,4846.52,KE02,Kenya,2024-11-30,670849.1575806392,KES,0.006595,4424.250194244316
Logistics,Fuel,2469.0,KE02,Kenya,2024-11-30,291340.98036107,KES,0.006595,1921.3937654812569
Logistics,Transport,3221.47,KE02,Kenya,2024-11-30,368502.342840998,KES,0.006595,2430.272951036382
Logistics,Vehicle Maintenance,1315.69,KE02,Kenya,2024-11-30,189415.1209631076,KES,0.006595,1249.1927227516946
Supply,Supplies,4900.04,KE02,Kenya,2024-11-30,569514.9508023311,KES,0.006595,3755.9511005413738
Supply,Warehousing,2415.71,KE02,Kenya,2024-11-30,265122.0040863852,KES,0.006595,1748.4796169497104
Supply,Cold Chain,1786.91,KE02,Kenya,2024-11-30,217478.9029754648,KES,0.006595,1434.2733651231904
HR,Salaries,1268.19,KE02,Kenya,2024-12-31,186588.51207102858,KES,0.006595,1230.5512371084335
HR,Training,1740.52,KE02,Kenya,2024-12-31,203452.1497048144,KES,0.006595,1341.766927303251
HR,Recruitment,1199.51,KE02,Kenya,2024-12-31,130113.2431076504,KES,0.006595,858.0968382949544
Medical,Medications,2384.57,KE02,Kenya,2024-12-31,260299.2323754082,KES,0.006595,1716.673437515817
Medical,Medical Equipment,2532.78,KE02,Kenya,2024-12-31,346883.3287165714,KES,0.006595,2287.6955528857884
Medical,Consultations,1497.65,KE02,Kenya,2024-12-31,183787.7849068937,KES,0.006595,1212.080441460964
Logistics,Fuel,3449.24,KE02,Kenya,2024-12-31,372721.68706582935,KES,0.006595,2458.0995261991447
Logistics,Transport,3348.16,KE02,Kenya,2024-12-31,420402.75356289075,KES,0.006595,2772.5561597472647
Logistics,Vehicle Maintenance,3881.85,KE02,Kenya,2024-12-31,479600.61492584413,KES,0.006595,3162.966055435942
Supply,Supplies,2926.51,KE02,Kenya,2024-12-31,359595.04661978304,KES,0.006595,2371.529332457469
Supply,Warehousing,1853.63,KE02,Kenya,2024-12-31,257016.2251127835,KES,0.006595,1695.0220046188072
Supply,Cold Chain,3930.45,KE02,Kenya,2024-12-31,447173.340482414,KES,0.006595,2949.1081804815203
HR,Salaries,2671.46,KE02,Kenya,2025-01-31,326932.1642397404,KES,0.006595,2156.117623161088
HR,Training,3504.04,KE02,Kenya,2025-01-31,433606.6190284884,KES,0.006595,2859.635652492881
HR,Recruitment,3725.2,KE02,Kenya,2025-01-31,490737.49374233105,KES,0.006595,3236.4137712306733
Medical,Medications,4277.7,KE02,Kenya,2025-01-31,513061.85623301513,KES,0.006595,3383.642941856735
Medical,Medical Equipment,1695.87,KE02,Kenya,2025-01-31,239663.4674744629,KES,0.006595,1580.580567994083
Medical,Consultations,1997.92,KE02,Kenya,2025-01-31,292607.59869520855,KES,0.006595,1929.7471133949005
Logistics,Fuel,4240.94,KE02,Kenya,2025-01-31,486284.1987342394,KES,0.006595,3207.044290652309
Logistics,Transport,1263.61,KE02,Kenya,2025-01-31,145083.4511236517,KES,0.006595,956.825360160483
Logistics,Vehicle Maintenance,4015.93,KE02,Kenya,2025-01-31,475230.3881805997,KES,0.006595,3134.1444100510553
Supply,Supplies,1107.0,KE02,Kenya,2025-01-31,147129.7051781557,KES,0.006595,970.3204056499369
Supply,Warehousing,1036.06,KE02,Kenya,2025-01-31,147891.6655695039,KES,0.006595,975.3455344308783
Supply,Cold Chain,4872.9,KE02,Kenya,2025-01-31,530313.6626201656,KES,0.006595,3497.4186049799923
HR,Salaries,3878.92,KE02,Kenya,2025-02-28,498255.38895704685,KES,0.006595,3285.994290171724
HR,Training,3984.79,KE02,Kenya,2025-02-28,543209.2771780572,KES,0.006595,3582.4651829892878
HR,Recruitment,2644.91,KE02,Kenya,2025-02-28,314905.8700213205,KES,0.006595,2076.8042127906087
Medical,Medications,4997.21,KE02,Kenya,2025-02-28,621116.18115513,KES,0.006595,4096.261214718083
Medical,Medical Equipment,2578.96,KE02,Kenya,2025-02-28,302047.2125346388,KES,0.006595,1992.0013666659431
Medical,Consultations,3952.77,KE02,Kenya,2025-02-28,477981.08524935285,KES,0.006595,3152.285257219482
Logistics,Fuel,2967.12,KE02,Kenya,2025-02-28,415196.36295669083,KES,0.006595,2738.220013699376
Logistics,Transport,4467.34,KE02,Kenya,2025-02-28,657214.8596486225,KES,0.006595,4334.331999382665
Logistics,Vehicle Maintenance,4018.42,KE02,Kenya,2025-02-28,548581.9338362656,KES,0.006595,3617.897853650172
Supply,Supplies,1147.17,KE02,Kenya,2025-02-28,142342.2535986228,KES,0.006595,938.7471624829174
Supply,Warehousing,4392.89,KE02,Kenya,2025-02-28,545184.6180798413,KES,0.006595,3595.4925562365534
Supply,Cold Chain,2825.39,KE02,Kenya,2025-02-28,367642.06020607165,KES,0.006595,2424.599387059043
HR,Salaries,4797.23,KE02,Kenya,2025-03-31,540218.4086662143,KES,0.006595,3562.7404051536837
HR,Training,3893.65,KE02,Kenya,2025-03-31,505436.39082877437,KES,0.006595,3333.352997515767
HR,Recruitment,2297.93,KE02,Kenya,2025-03-31,350206.82424765435,KES,0.006595,2309.6140059132804
Medical,Medications,4353.45,KE02,Kenya,2025-03-31,565442.6904598272,KES,0.006595,3729.0945435825606
Medical,Medical Equipment,2896.29,KE02,Kenya,2025-03-31,370748.4287700864,KES,0.006595,2445.0858877387195
Medical,Consultations,3990.82,KE02,Kenya,2025-03-31,532704.3775582464,KES,0.006595,3513.185369996635
Logistics,Fuel,1330.51,KE02,Kenya,2025-03-31,186420.4630578688,KES,0.006595,1229.4429538666448
Logistics,Transport,1581.16,KE02,Kenya,2025-03-31,227107.75654899198,KES,0.006595,1497.7756544406022
